"Symbol","Company Name","ADTValue","AggregateScore","Sortino","Beta","BullishVolume","PriceUp","TDI","TII","MFI"
"SJF.XSTC","SUNSTAR INVESTMENT JOINT STOCK COMPANY","2288011817","279.49049","69.5951","50","40.01","41.86992","35.796025","2.15923","47.44829",""
"SJS.XSTC","SONG DA URBAN & INDUSTRIAL ZONE INVESTMENT AND DEV","2592033375","436.40926","86.6651","50","55.991","48.8","67.851595","100","59.24997",""
"SKG.XSTC","SUPERDONG FAST FERRY KIEN GIANG JOINT STOCK COMPAN","1994965658","371.9651","64.7029","50","55.231","42.57028","51.788965","100","55.88299",""
"SMC.XSTC","SMC INVESTMENT TRADING JOINT STOCK COMPANY","2811407709","516.80363","81.2548","50","74.777","39.83402","100","100","70.93781",""
"SRC.XSTC","SAO VANG RUBBER JOINT STOCK COMPANY","608937636","405.2574","65.8411","50","77.002","38.75","50","95.69916","77.96514",""
"SSI.XSTC","SAIGON SECURITIES INCORPORATION","101357696288","386.59642","66.6863","50","58.949","46.4","50","100","64.56112",""
"STB.XSTC","SAI GON THUONG TIN COMMERCIAL JOINT STOCK BANK","235667988718","427.26939","82.6935","50","58.312","48.4","63.424245","100","61.0154",""
"STK.XSTC","CENTURY SYNTHETIC FIBER CORPORATION","2244676489","486.20776","73.5036","50","55.805","45.38153","100","100","61.51763",""
"SZL.XSTC","SONADEZI LONG THANH SHAREHOLDING COMPANY","1970386981","316.01197","72.7791","50","50.982","48.98785","47.168325","32.96101","54.63866",""
"TAC.XSTC","TUONG AN VEGETABLE OIL JOINT STOCK COMPANY","1074403639","298.83666","88.1884","50","57.788","42.14876","46.580935","0.467","53.40637",""
"TCH.XSTC","HOANG HUY INVESTMENT FINANCIAL SERVICES JOINT STOC","195769011153","367.92322","57.2988","50","71.875","54","10.998215","5.10442","51.64143",""
"TCL.XSTC","TAN CANG LOGISTICS AND STEVEDORING JOINT STOCK COM","5389949516","345.17635","65.8757","50","50.25","46.37097","21.463315","23.87556","51.73075",""
"TCM.XSTC","THANH CONG TEXTILE GARMENT INVESTMENT TRADING JOIN","26931810663","515.32152","90.7576","50","65.977","50.40323","99.73127","100","58.72115",""
"TCT.XSTC","TAY NINH CABLE CAR TOUR COMPANY","1158610563","326.22393","48.3438","50","68.26","35.83333","50","62.37158","61.41522",""
"TDC.XSTC","BINH DUONG TRADE AND DEVELOPMENT JOINT STOCK COMPA","3748920103","393.6572","71.1246","50","57.095","47.79116","55.40289","97.76667","59.07399",""
"TDG.XSTC","THAIDUONG PETROL JOINT STOCK COMPANY","1407867186","359.72932","73.8828","50","57.39","45.78313","50","78.0881","54.58529",""
"TDH.XSTC","THU DUC HOUSING DEVELOPMENT CORPORATION","9461775051","335.56713","60.4223","50","60.936","43.7751","22.427635","14.82555","50.46345",""
"TDM.XSTC","CTCP NUOC THU DAU MOT","7171853641","385.69776","66.6901","50","52.013","42","79.134465","63.27779","53.44794",""
"TGG.XSTC","TRUONG GIANG INVESTMENT AND CONSTRUCTION JOINT STO","299165991","305.81895","50.5925","50","48.899","36.17886","17.391155","7.24963","47.68127",""
"THG.XSTC","TIEN GIANG INVESTMENT AND CONSTRUCTION JOINT STOCK","612103380","459.40577","80.3561","50","57.448","48.99598","84.37316","100","53.85937",""
"TIP.XSTC","TIN NGHIA INDUSTRIAL PARK DEVELOPMENT JOINT STOCK ","5380344715","391.89459","82.4581","50","53.698","48.59438","50","100","57.14411",""
"TLD.XSTC","THANG LONG URBAN DEVELOPMENT AND CONSTRUCTION INVE","12738181575","371.14884","74.9293","50","70.563","41.7004","11.03076","0","56.01766",""
"TLG.XSTC","THIEN LONG GROUP CORPORATION","3915752962","367.89407","63.7401","50","56.264","46.8","35.78819","67.76158","54.90477",""
"TLH.XSTC","TIEN LEN STEEL CORPORATION JOINT STOCK COMPANY","1885476593","463.84483","78.7378","50","60.55","41.36546","79.914095","100","73.36338",""
"TMS.XSTC","TRANSIMEX CORPORATION","841312291","429.34972","77.2118","50","79.629","47.0339","50","100","75.47502",""
"TNA.XSTC","THIEN NAM TRADING IMPORT EXPORT CORPORATION","4052541473","358.26729","50.4697","50","77.592","37.3494","0","0","42.85619",""
"TNI.XSTC","THANH NAM GROUP JOINT STOCK COMPANY","1800592056","271.3263","33.4074","50","55.94","35.08065","19.17395","0","35.24615",""
"TNT.XSTC","TAI NGUYEN CORPORATION","564329326","440.34542","69.8614","50","53.485","38.21138","87.44949","100","53.88866",""
"TRA.XSTC","TRAPHACO JOINT STOCK COMPANY","454663440","472.60994","74.6","50","56.635","44.12955","100","100","47.24539",""
"TS4.XSTC","SEAFOOD JOINT STOCK COMPANY NO4","50649698","324.50054","64.1294","50","50.996","43.09623","50","51.1759","65.10301",""
"TSC.XSTC","TECHNO - AGRICULTURAL SUPPLYING JOINT STOCK COMPAN","1492898945","298.7575","70.7971","50","50.158","44.53441","41.77258","20.85283","45.96032",""
"TTF.XSTC","TRUONG THANH FURNITURE CORPORATION","26695335926","411.19106","93.2144","50","57.558","47.15447","50","98.52485","64.73934",""
"TVB.XSTC","CTCP CHUNG KHOAN TRI VIET","7324376334","468.82497","66.0268","50","67.149","44.93927","87.15717","100","66.39556",""
"TVS.XSTC","THIEN VIET SECURITIES JOINT STOCK COMPANY","264487596","425.32277","65.5515","50","79.444","35.71429","75.037635","80.40859","64.12912",""
"TYA.XSTC","TAYA (VIETNAM) ELECTRIC WIRE AND CABLE JOINT STOCK","256696769","349.76613","65.5991","50","65.297","41.36546","60.37737","46.79332","59.95651",""
"UDC.XSTC","URBAN DEVELOPMENT AND CONSTRUCTION CORPORATION","199939739","354.51782","74.19","50","56.372","43.27731","60.074645","57.5421","52.98712",""
"UIC.XSTC","IDICO URBAN AND HOUSE DEVELOPMENT INVESTMENT JOINT","144155076","415.19966","72.2791","50","47.295","42.14876","78.39117","100","46.69446",""
"VCI.XSTC","VIET CAPITAL SECURITIES JOINT STOCK COMPANY","39940628829","419.81572","76.6262","50","63.805","45.6","59.40854","100","64.96744",""
"VHC.XSTC","VINH HOAN CORPORATION","22741731826","385.93585","61.3032","50","62.693","47.2","50","99.98623","64.75342",""
"VIP.XSTC","VIET NAM PETROLEUM TRANSPORT JOINT STOCK COMPANY","1705846363","408.84111","83.8355","50","66.826","45.34413","50","100","62.83548",""
"VJC.XSTC","VIETJET AVIATION JOINT STOCK COMPANY","54569698973","378.16432","56.6282","50","54.229","40","61.55308","97.27008","56.93088",""
"VND.XSTC","VNDIRECT SECURITIES CORPORATION","28091924804","462.80662","79.8109","50","68.04","44","76.97253","100","67.01066",""
"VNE.XSTC","VIETNAM ELECTRICITY CONSTRUCTION JOINT STOCK CORPO","334360951","327.34754","81.1488","50","55.479","45.96774","30.88016","0","56.51232",""
"VNG.XSTC","THANH THANH CONG TOURIST JOINT STOCK COMPANY","2901580299","378.85348","50.7626","50","55.334","37.3494","73.885505","81.73716","55.89931",""
"VNS.XSTC","VIETNAM SUN CORPORATION","69580131","361.80115","63.1434","50","44.011","44.39655","61.450935","51.27514","86.07319",""
"VOS.XSTC","VIET NAM OCEAN SHIPPING JOINT STOCK COMPANY","308256714","302.99127","66.7011","50","52.101","37.65182","36.952875","20.20496","50.23814",""
"VPB.XSTC","VIETNAM PROSPERITY JOINT STOCK COMMERCIAL BANK","175714864519","422.35966","77.9643","50","58.493","50.4","59.942185","100","65.61799",""
"VPG.XSTC","VIET PHAT IMPORT EXPORT TRADING INVESTMENT JOINT S","16474735429","423.44197","58.3198","50","67.596","38.93443","80.208225","92.73117","55.44412",""
"VPH.XSTC","VAN PHAT HUNG CORPORATION","288094131","331.37806","64.5916","50","52.293","37.24696","13.01245","0.94562","52.32578",""
"VRC.XSTC","VRC REAL ESTATE AND INVESTMENT JOINT STOCK COMPANY","788561678","274.02149","38.1293","50","66.624","39.75904","47.86355","17.49357","57.74268",""
"VRE.XSTC","VINCOM RETAIL JOINT STOCK COMPANY","120610983212","337.9315","59.2472","50","60.782","50","29.973425","21.3861","56.46305",""
"VSC.XSTC","VIETNAM CONTAINER SHIPPING JOINT STOCK CORPORATION","9046016054","532.3278","99.8","50","65.616","50.60241","100","100","66.30939",""
"VSH.XSTC","VINH SON - SONG HINH HYDROPOWER JOINT STOCK COMPAN","1491700601","343.53759","61.2948","50","56.745","45.64315","50","69.59457","60.26007",""
"VTB.XSTC","VIETTRONICS TAN BINH JOINT STOCK COMPANY","217889855","371.00597","57.8044","50","34.084","42.48927","90.132755","76.89394","29.46885",""
"VTO.XSTC","VIET NAM TANKER JOINT STOCK COMPANY","147914913","397.7866","65.9752","50","51.339","43.49593","63.08","98.52016","62.29631",""
"YBM.XSTC","CTCP KHOANGSAN CN YEN BAI","117493070","452.63402","68.1967","50","47.127","44.71545","90.96953","100","60.65581",""
"YEG.XSTC","CTCP TAP DOAN YEAH1","1335181723","344.07857","68.8172","50","56.791","42.57028","9.531345","0","44.96278",""
